Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
RABI,AGRICULTURE,Others,Others,Weather,Farmer need weather information of Narsinghgarh tahsil of madhya pradesh.?,"Narsinghgarh 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Sun afternoon, min 15°C on Mon night). Wind will be generally light.
Narsinghgarh 4 – 7 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Wed afternoon, min 15°C on Fri night). Wind will be generally light.",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,25:48.1
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer wants to know information about govt. schemes?,Recommended for to know about govt. schemes please contact rural agriculture extension officer.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,32:43.6
RABI,AGRICULTURE,Others,Others,"	Plant Protection	",Farmer need information regarding control measures of white fly in lentil crop?,Recommended for Spray Dimethoate 30%EC (Rogar) 30 ml per pump.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,34:15.0
RABI,AGRICULTURE,Others,Others,Weather,Farmer needs information regarding weather information for Biaora subdistrict Madhya pradesh state?,"Biaora 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Sun afternoon, min 16°C on Mon night). Wind will be generally light. Biaora 4 – 7 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Thu afternoon, min 16°C on Fri night). Wind will be generally light.",MADHYA PRADESH,RAJGARH,BIAORA                                            ,54:25.1
RABI,AGRICULTURE,Others,Others,Weather,farmer wants to weather information of your  district?,No chance of  rainfall for next 10 days in your district.,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,03:00.5
RABI,AGRICULTURE,Others,Others,Weather,Farmer need weather information of rajgarh district of madhya pradesh.?,NO CHANGE RAINFALL WITHIN 10 DAY IN YOUR  rajgarh DIST,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,35:06.6
RABI,AGRICULTURE,Others,Others,"	Field Preparation	",farmer want to know information about weather forecast?,According to meterological department NO  chance of medium  and weather will be cloudy for next 5 days in distt.,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,39:36.0
RABI,AGRICULTURE,Others,Others,"	Water Management	",farmer want to know information about WATER MANAGEMENT in wheat?,"recommended for The crop requires 4 - 6 irrigations depending on the soil type and rainfall. Wheat crop requires minimum of 5 irrigations at the following critical stages.
I – Immediately after sowing
II – Crown root intiation : 15-20 DAS 
III- Active tillering stage : 35-40 DAS
IV- Flowering stage : 50-55 DAS
V- Grain filling stage : 70-75 DAS
Crown root initiation and flowering are the most critical stages. Water stagnation should be voided at the time of germination.",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,40:25.4
RABI,AGRICULTURE,Pulses,Lentil (Masur),"	Plant Protection	",how to control SUCKING IN lentil crop ?,recommend for spray to Imidacloprid 17.8 % SL 5-7 ML/PUMP,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,58:39.3
RABI,AGRICULTURE,Others,Others,Weather,Farmer needs information regarding control of rodents attack in wheat crop?,Recommended for to control of rodents attack in wheat crop apply zinc phosphide in field.,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,32:35.8
RABI,AGRICULTURE,Others,Others,Weather,Farmer needs information regarding control of rodents attack in wheat crop?,Recommended for to control of rodents attack in wheat crop apply zinc phosphide in field.,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,40:31.3
RABI,AGRICULTURE,Pulses,Lentil (Masur),Market Information,Farmer needs information regarding market/ mandi rate of lentil in rajgarh?,"Recomended : Minimum 3025 Rs/Quintal, Maximum 3220 Rs/Quintal, Modal price 3120 Rs/Quintal",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,43:56.2
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about how to weather forecast Narsinghgarh from Rajghar district?,"Narsinghgarh 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Sun afternoon, min 13°C on Mon night). Wind will be generally light.Narsinghgarh 4 – 7 Day Weather Forecast Summary: Mostly dry. Warm (max 28°C on Wed afternoon, min 13°C on Fri night). Wind will be generally light.Narsinghgarh 7 – 10 Day Weather Forecast Summary: Mostly dry. Warm (max 27°C on Mon afternoon, min 13°C on Tue night). Wind will be generally light.",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,48:04.8
RABI,AGRICULTURE,Others,Others,Market Information,farmer want to know information about govt. schemes?,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,43:03.8
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information about in weather?,"Rajgarh 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 29°C on Sun afternoon, min 17°C on Mon night). Wind will be generally light.",MADHYA PRADESH,RAJGARH,BIAORA                                            ,06:56.3
RABI,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",Farmer want to know information about  weather of your district ?,chance of rainfall for next week for your district.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,57:54.5
RABI,HORTICULTURE,Vegetables,Onion,"	Plant Protection	",Farmer wants to know about how to control fungal attack in onion crop?,recommended for to control of fungal attack spray  cacrbandazim + mancozeb 40gm.and streptocyclin 2 gram at 15 liter of water.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,05:46.6
RABI,HORTICULTURE,Condiments and Spices,Garlic,"	Plant Protection	",Farmer needs information regarding how to control sucking pest in garlic crop?,Spray fipronil 5 % (Regent)@ 25 ml at 15 liter of water.,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,19:34.7
RABI,AGRICULTURE,Others,Others,Weather,farmer wants to knows information about weather forecasting,no chance of rainfall next five days in your district,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,23:03.9
RABI,AGRICULTURE,Others,Others,"	Plant Protection	",farmer want to know information about in weather?,"Rajgarh 1 – 3 Day Weather Forecast Summary: Mostly dry. Warm (max 29°C on Sun afternoon, min 17°C on Mon night). Wind will be generally light.",MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,43:56.3
RABI,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",Farmer needs information regarding fungal attack in brinjal   crop?,"Control of Scab, Early & Late Blight, Dieback, Buck Eye rot, Downy mildew, Leaf & fruit spots of crop?)
Recommended for to control of fungal attack use copper oxy chloride 50% WP (Blue copper or Dhanucop) or Copper Oxychloride 50 WG (blueget 727 sumil chemicals) 40 gram and streptocyclin 2 gram at 15 liter of water",MADHYA PRADESH,RAJGARH,BIAORA                                            ,44:11.4
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",Farmer need information regarding control measures of fungal attack in crop?,recommended for to control of fungal attack in gram crop use captan + hexaconazol 40gm.and streptocyclin 2 gram at 15 liter of water,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,51:36.9
RABI,HORTICULTURE,Condiments and Spices,Garlic,"	Plant Protection	",Farmer needs information regarding how to control sucking pest in garlic crop?,Spray fipronil 5 % (Regent)@ 25 ml at 15 liter of water.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,00:32.8
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",farmer want to know information about How to control of fungal attack in gram crop?,recommended for to control of fungal attack in gram crop use belademycin 25ml at 15 liter of water,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,17:56.9
RABI,AGRICULTURE,Others,Others,Weather,Weather forecasting for rajgarh district of Madhya Pradesh?,No rainfall within 5 days in your district.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,24:04.3
RABI,AGRICULTURE,Others,Others,Weather,Farmer wants to know information about weather forecast in    dist.  ?,According to metrology department of India there is No chance of rainfall for next week for dist,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,31:40.2
RABI,AGRICULTURE,Others,Others,Weather,Weather forecasting for narsinghgarh district of Madhya Pradesh?,No rainfall within 5 days in your district.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,59:55.5
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want to know information about How to control of fungal attack in garlic crop?,recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,04:37.9
RABI,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 2-3 DAYS,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,17:02.0
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want to know information about poultry farm?,recommended for to know information about sunil farm contact to 9827015205 (mr.bhadoriya ji bhopal) or your animal hospital/veterinary doctor,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,06:39.9
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer want to know information about weather of rajgarh district?,No chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,11:13.6
RABI,HORTICULTURE,Vegetables,Onion,"	Plant Protection	",farmer want to know information about How to control thrip in onion crop ?,control  of sucking pest attack in  Spray of fipronil 5 % sc 250ml. per acre,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,31:15.4
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about weather of rajgarh district?,No chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,54:44.7
RABI,AGRICULTURE,Others,Others,"	Plant Protection	",farmer wants to know information about weather for his rajgarh district?,no chance of rainfall in your area for 05 days and weather will be cloudy,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,48:01.6
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer want to know information about govt. schemes of horticulture ?,Recommended for to know about govt. schemes of horticulture  please contact rural horticulture extension officer ..,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,59:43.1
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want to know information about govt. schemes?,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,00:59.3
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer want to know information about govt. schemes of horticulture ?,Recommended for to know about govt. schemes of horticulture  please contact rural horticulture extension officer ..,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,03:55.0
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer wants to know information about govt. schemes of horticulture?,Recommended for to know about govt. schemes of horticulture please contact rural horticulture extension officer.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,16:36.5
RABI,AGRICULTURE,Others,Others,"	Plant Protection	",Farmer need information regarding control measures of white fly in garlic crop?,dear farmer Recommended for Spray Dimethoate 30%EC (Rogar) 30 ml per pump.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,21:35.1
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer wants to know information about complaint for electricity?,Recommended for to know information about complaint for electricity please contact to Helpline Number 1912 and Toll Free Number 1800-233-1912.,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,16:32.1
RABI,HORTICULTURE,Vegetables,Onion,Fertilizer Use and Availability,fertilizer dose in onion ?,"Onion>Urea-50kg,DAP-100kg,MOP-50kg/acre",MADHYA PRADESH,RAJGARH,RAJGARH                                           ,40:42.5
RABI,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Animal Breeding,Farmer needs information regarding animal/poultry farm?,Recommended for to know information about poultry farm contact to toll free number 1800 180 1199,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,44:36.3
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),"	Plant Protection	",farmer want to know about How to control tobacco caterpillars in bengal gram crop?,Recommended for Spray emamectin benjoate or corajan or fem 10 ml at 15 liter of water or indoxa carb 10 ml at 15 liter of water.,MADHYA PRADESH,RAJGARH,SARANGPUR                                         ,37:13.1
